topology_id	topology_num	topology
1554	1	((((((Medicago_truncatula,Arabidopsis_thaliana),Medicago_truncatula),(Glycine_max,(Glycine_max,(Glycine_max,(Glycine_max,Oryza_sativa_L.Nipponbare))))),((Arabidopsis_thaliana,Solanum_lycopersicum),Solanum_lycopersicum)),Vitis_vinifera),Amborella_trichopoda);
1555	1	(((((Medicago_truncatula,Solanum_lycopersicum),(Arabidopsis_thaliana,Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),Amborella_trichopoda));
1556	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1557	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),((((Medicago_truncatula,Glycine_max),Glycine_max),Solanum_lycopersicum),Vitis_vinifera)),Amborella_trichopoda);
1558	1	(((((((Medicago_truncatula,Glycine_max),Vitis_vinifera),(((Medicago_truncatula,((Arabidopsis_thaliana,Solanum_lycopersicum),Solanum_lycopersicum)),Arabidopsis_thaliana),Vitis_vinifera)),Glycine_max),Glycine_max),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1559	1	((((((Medicago_truncatula,Glycine_max),((Medicago_truncatula,Glycine_max),Glycine_max)),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),((Vitis_vinifera,Solanum_lycopersicum),(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare))),Amborella_trichopoda);
1560	1	((((Medicago_truncatula,Glycine_max),((((Glycine_max,Solanum_lycopersicum),Vitis_vinifera),Amborella_trichopoda),((Vitis_vinifera,Amborella_trichopoda),Oryza_sativa_L.Nipponbare))),Vitis_vinifera),((Arabidopsis_thaliana,Solanum_lycopersicum),Amborella_trichopoda));
1561	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,((Vitis_vinifera,Solanum_lycopersicum),Solanum_lycopersicum))),Vitis_vinifera),((Medicago_truncatula,Glycine_max),Glycine_max)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1562	1	((((((((Medicago_truncatula,Arabidopsis_thaliana),Glycine_max),Glycine_max),Solanum_lycopersicum),((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera)),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1563	1	((((((Medicago_truncatula,Glycine_max),Vitis_vinifera),((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum))),Solanum_lycopersicum),Arabidopsis_thaliana),Amborella_trichopoda);
1564	1	(((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1565	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Vitis_vinifera),((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum))),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1566	1	((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),(Arabidopsis_thaliana,Amborella_trichopoda)),(((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum))),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda));
1567	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1568	1	(((((Medicago_truncatula,Glycine_max),(((Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),(((Medicago_truncatula,Solanum_lycopersicum),Glycine_max),Glycine_max)),Vitis_vinifera),Amborella_trichopoda);
1569	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),Arabidopsis_thaliana),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera)),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1570	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare)),(((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera)),Amborella_trichopoda);
1571	1	(((((Medicago_truncatula,Glycine_max),Glycine_max),((((Medicago_truncatula,Glycine_max),Glycine_max),((Glycine_max,(Arabidopsis_thaliana,Solanum_lycopersicum)),Arabidopsis_thaliana)),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1572	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1573	1	(((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda)),((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum));
1574	1	((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda));
1575	1	(((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),Arabidopsis_thaliana)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1576	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Arabidopsis_thaliana,(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(((Arabidopsis_thaliana,Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Amborella_trichopoda));
1577	1	((((((Medicago_truncatula,Glycine_max),Vitis_vinifera),(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare)),Arabidopsis_thaliana),(((Medicago_truncatula,Glycine_max),Glycine_max),(Vitis_vinifera,(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare)))),Amborella_trichopoda);
1578	1	((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Glycine_max),Vitis_vinifera),((((Medicago_truncatula,Glycine_max),Glycine_max),Solanum_lycopersicum),Vitis_vinifera)),Oryza_sativa_L.Nipponbare);
1579	1	(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),(((((Medicago_truncatula,Arabidopsis_thaliana),Solanum_lycopersicum),Glycine_max),Vitis_vinifera),(Vitis_vinifera,Oryza_sativa_L.Nipponbare))),Amborella_trichopoda);
1580	1	((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1581	1	((((((Medicago_truncatula,((Medicago_truncatula,Glycine_max),Glycine_max)),(Arabidopsis_thaliana,Vitis_vinifera)),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(((Medicago_truncatula,Vitis_vinifera),Solanum_lycopersicum),Amborella_trichopoda));
1582	1	((((((Medicago_truncatula,Glycine_max),((Medicago_truncatula,Glycine_max),Glycine_max)),(Vitis_vinifera,Solanum_lycopersicum)),(((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1583	1	((((((((Medicago_truncatula,Glycine_max),Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),Vitis_vinifera),((Medicago_truncatula,Glycine_max),Solanum_lycopersicum)),Arabidopsis_thaliana),Amborella_trichopoda),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda));
1584	1	(((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Arabidopsis_thaliana),Vitis_vinifera),(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare)),(((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),Amborella_trichopoda);
1585	1	((((((((Medicago_truncatula,Glycine_max),((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max))),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),(Arabidopsis_thaliana,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1586	1	((((((((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max))),Oryza_sativa_L.Nipponbare);
1587	1	((((((Medicago_truncatula,Glycine_max),((((Glycine_max,Solanum_lycopersicum),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Oryza_sativa_L.Nipponbare)),(Vitis_vinifera,Solanum_lycopersicum)),(Vitis_vinifera,Solanum_lycopersicum)),Vitis_vinifera),Amborella_trichopoda);
1588	1	(((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Solanum_lycopersicum),Solanum_lycopersicum),((Medicago_truncatula,Glycine_max),Vitis_vinifera)),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1589	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),((Glycine_max,Vitis_vinifera),(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1590	1	(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),(((Medicago_truncatula,Glycine_max),Glycine_max),(Vitis_vinifera,Solanum_lycopersicum))),Amborella_trichopoda);
1591	1	(((((((((Medicago_truncatula,Glycine_max),Glycine_max),Solanum_lycopersicum),Solanum_lycopersicum),(((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana)),Vitis_vinifera),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1592	1	(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),((Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare),Solanum_lycopersicum)),(((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana)),Amborella_trichopoda);
1593	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum)),(((Medicago_truncatula,Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1594	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Vitis_vinifera),Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1595	1	((((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),Vitis_vinifera),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare);
1596	1	((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),(((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1597	1	(((((((((Medicago_truncatula,Solanum_lycopersicum),Solanum_lycopersicum),Vitis_vinifera),(Arabidopsis_thaliana,Vitis_vinifera)),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),Vitis_vinifera),Arabidopsis_thaliana),((Medicago_truncatula,Glycine_max),Amborella_trichopoda));
1598	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Oryza_sativa_L.Nipponbare),Vitis_vinifera),(((Medicago_truncatula,((Medicago_truncatula,Glycine_max),Glycine_max)),Arabidopsis_thaliana),Solanum_lycopersicum)),Amborella_trichopoda);
1599	1	(((((((Medicago_truncatula,Glycine_max),Vitis_vinifera),Amborella_trichopoda),Solanum_lycopersicum),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),((Medicago_truncatula,Glycine_max),((Arabidopsis_thaliana,Solanum_lycopersicum),(Vitis_vinifera,Amborella_trichopoda))));
1600	1	(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),(((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Amborella_trichopoda)),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda));
1601	1	((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
1602	1	((((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),((Medicago_truncatula,Glycine_max),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera))),Amborella_trichopoda);
1603	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1604	1	((((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Solanum_lycopersicum),((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana)),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1605	1	(((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),Vitis_vinifera),Amborella_trichopoda),((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),Amborella_trichopoda)),Oryza_sativa_L.Nipponbare);
1606	1	((((Medicago_truncatula,Glycine_max),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum)),((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),Arabidopsis_thaliana),Amborella_trichopoda),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda)));
1607	1	((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),((Medicago_truncatula,Glycine_max),Glycine_max)),Vitis_vinifera),(((Vitis_vinifera,Solanum_lycopersicum),(Vitis_vinifera,Solanum_lycopersicum)),Solanum_lycopersicum));
1608	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera),Arabidopsis_thaliana),Solanum_lycopersicum),Amborella_trichopoda),((((Arabidopsis_thaliana,Vitis_vinifera),Vitis_vinifera),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda)),Amborella_trichopoda));
1609	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),(((Medicago_truncatula,Solanum_lycopersicum),Arabidopsis_thaliana),Vitis_vinifera)),(Arabidopsis_thaliana,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1610	1	(((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),((((Medicago_truncatula,Glycine_max),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
1611	1	(((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),(Arabidopsis_thaliana,Vitis_vinifera)),Amborella_trichopoda),((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Amborella_trichopoda));
1612	1	((((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,(Vitis_vinifera,Solanum_lycopersicum))),Amborella_trichopoda),((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda));
1613	1	((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),((((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera),Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1614	1	(((((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Vitis_vinifera),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Arabidopsis_thaliana),Amborella_trichopoda);
1615	1	((((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Medicago_truncatula),Solanum_lycopersicum),((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Glycine_max),Arabidopsis_thaliana)),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1616	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Vitis_vinifera,Solanum_lycopersicum)),(((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera)),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1617	1	(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Arabidopsis_thaliana),Vitis_vinifera)),Oryza_sativa_L.Nipponbare);
1618	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),Solanum_lycopersicum),Vitis_vinifera),Oryza_sativa_L.Nipponbare);
1619	1	(((((Medicago_truncatula,Glycine_max),Glycine_max),Solanum_lycopersicum),((((Medicago_truncatula,Glycine_max),(((Arabidopsis_thaliana,Solanum_lycopersicum),Arabidopsis_thaliana),Vitis_vinifera)),Arabidopsis_thaliana),Vitis_vinifera)),Amborella_trichopoda);
1620	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Vitis_vinifera),((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),Amborella_trichopoda);
1621	1	(((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),((Medicago_truncatula,Glycine_max),Vitis_vinifera)),Arabidopsis_thaliana),Amborella_trichopoda);
1622	1	((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1623	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),Solanum_lycopersicum),Vitis_vinifera),(((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1624	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),(((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),Vitis_vinifera)),Solanum_lycopersicum),Amborella_trichopoda);
1625	1	(((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),Amborella_trichopoda)),Oryza_sativa_L.Nipponbare);
1626	1	((((((((Medicago_truncatula,Glycine_max),Vitis_vinifera),((Medicago_truncatula,Glycine_max),Vitis_vinifera)),Solanum_lycopersicum),((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana)),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1627	1	(((((Medicago_truncatula,(Arabidopsis_thaliana,Solanum_lycopersicum)),Glycine_max),Vitis_vinifera),Amborella_trichopoda),(((((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),Oryza_sativa_L.Nipponbare));
1628	1	(((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum)),(((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
1629	1	(((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),(((((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana)),Amborella_trichopoda);
1630	1	(((((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana),Amborella_trichopoda),((((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda));
1631	1	((((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),(Medicago_truncatula,Glycine_max)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(((Vitis_vinifera,Oryza_sativa_L.Nipponbare),Amborella_trichopoda),Amborella_trichopoda));
